DOI	Title	Authors	Abstract	Section	Date
10.48550/arXiv.2510.04145	automate construction safety inspection use a multi-modal vision-language rag framework	Chenxin Wang, Elyas Asadi Shamsabadi, Zhaohui Chen, Luming Shen, Alireza Ahmadian Fard Fini, Daniel Dias-da-Costa	conventional construction safety inspection method be often inefficient a they require navigate through large volume of information . recent advance in large vision-language model ( lvlms ) provide opportunity to automate safety inspection through enhance visual and linguistic understanding . however , exist application face limitation include irrelevant or unspecific response , restrict modal input and hallucination . utilisation of large language model ( llm ) for this purpose be constrain by availability of train data and frequently lack real-time adaptability . this study introduce siteshield , a multi-modal lvlm-based retrieval-augmented generation ( rag ) framework for automate construction safety inspection report by integrate visual and audio input . use real-world data , siteshield outperform unimodal llm without rag with an f1 score of 0.82 , ham loss of 0.04 , precision of 0.76 , and recall of 0.96. the finding indicate that siteshield offer a novel pathway to enhance information retrieval and efficiency in generate safety report .	Computation and Language	05/10/2025
10.48550/arXiv.2510.04140	selective expert guidance for effective and diverse exploration in reinforcement learning of llm	Zishang Jiang, Jinyi Han, Tingyun Li, Xinyi Wang, Sihang Jiang, Jiaqing Liang, Zhaoqian Dai, Shuguang Ma, Fei Yu, Yanghua Xiao	reinforcement learn with verifiable reward ( rlvr ) have become a widely adopt technique for enhance the reason ability of large language model ( llm ) . however , the effectiveness of rlvr strongly depend on the capability of base model . this issue arise because it require the model to have sufficient capability to perform high-quality exploration , which involve both effectiveness and diversity . unfortunately , exist method address this issue by imitate expert trajectory , which improve effectiveness but neglect diversity . to address this , we argue that the expert only need to provide guidance only at critical decision point rather than the entire reasoning path . base on this insight , we propose mentor : mixed-policy expert navigation for token-level optimization of reasoning , a framework that provide expert guidance only at critical decision point to perform effective and diverse exploration in rlvr . extensive experiment show that mentor enables model capture the essence of expert strategy rather than surface imitation , thereby perform high-quality exploration and achieve superior overall performance . our code be available online .	Computation and Language	05/10/2025
10.48550/arXiv.2510.04139	fine tune method for low-resource language	Tim Bakkenes, Daniel Wang, Anton Johansson	the rise of large language model have not be inclusive of all culture . the model be mostly train on english text and culture which make them underperform in other language and cultural context . by develop a generalizable method for prepare culturally relevant datasets and post-training the gemma 2 model , this project aim to increase the performance of gemma 2 for an underrepresented language and showcase how others can do the same to unlock the power of generative ai in their country and preserve their cultural heritage .	Computation and Language	05/10/2025
10.48550/arXiv.2510.04128	internal state before wait modulate reasoning pattern	Dmitrii Troitskii, Koyena Pal, Chris Wendler, Callum Stuart McDougall, Neel Nanda	prior work have show that a significant driver of performance in reason model be their ability to reason and self-correct . a distinctive marker in these reason trace be the token wait , which often signal reason behavior such a backtracking . despite be such a complex behavior , little be understood of exactly why model do or do not decide to reason in this particular manner , which limit our understanding of what make a reasoning model so effective . in this work , we address the question whether model 's latents precede wait token contain relevant information for modulate the subsequent reasoning process . we train crosscoders at multiple layer of deepseek-r1-distill-llama-8b and it base version , and introduce a latent attribution technique in the crosscoder set . we locate a small set of feature relevant for promoting/suppressing wait token ' probability . finally , through a targeted series of experiment analyze max activate example and causal intervention , we show that many of our identified feature indeed be relevant for the reasoning process and give rise to different type of reason pattern such a restart from the beginning , recall prior knowledge , express uncertainty , and double-checking .	Computation and Language	05/10/2025
10.48550/arXiv.2510.04124	sri lanka document datasets : a large-scale , multilingual resource for law , news , and policy ( v20251005 )	Nuwan I. Senaratna	we present a collection of open , machine-readable document datasets cover parliamentary proceeding , legal judgment , government publication , news , and tourism statistic from sri lanka . a of v20251005 , the collection currently comprise 215,670 document ( 60.3 gb ) across 13 datasets in sinhala , tamil , and english . the datasets be update daily and mirror on github and hug face . these resource aim to support research in computational linguistics , legal analytics , socio-political study , and multilingual natural language processing . we describe the data source , collection pipeline , format , and potential use case , while discuss licensing and ethical consideration .	Computation and Language	05/10/2025
10.48550/arXiv.2510.04120	unveil llm ' metaphorical understanding : explore conceptual irrelevance , context leveraging and syntactic influence	Fengying Ye, Shanshan Wang, Lidia S. Chao, Derek F. Wong	metaphor analysis be a complex linguistic phenomenon shape by context and external factor . while large language model ( llm ) demonstrate advanced capability in knowledge integration , contextual reasoning , and creative generation , their mechanism for metaphor comprehension remain insufficiently explore . this study examine llm ' metaphor-processing ability from three perspective : ( 1 ) concept mapping : use embed space projection to evaluate how llms map concept in target domain ( e.g. , misinterpret `` fall in love '' a `` drop down from love '' ) ; ( 2 ) metaphor-literal repository : analyze metaphorical word and their literal counterpart to identify inherent metaphorical knowledge ; and ( 3 ) syntactic sensitivity : assess how metaphorical syntactic structure influence llm ' performance . our finding reveal that llm generate 15\ % -25\ % conceptually irrelevant interpretation , depend on metaphorical indicator in train data rather than contextual cue , and be more sensitive to syntactic irregularity than to structural comprehension . these insight underline the limitation of llm in metaphor analysis and call for more robust computational approach .	Computation and Language	05/10/2025
10.48550/arXiv.2510.04081	scale code-assisted chain-of-thoughts and instruction for model reasoning	Honglin Lin, Qizhi Pei, Xin Gao, Zhuoshi Pan, Yu Li, Juntao Li, Conghui He, Lijun Wu	reason capability be pivotal for large language model ( llm ) to solve complex task , yet achieve reliable and scalable reasoning remain challenge . while chain-of-thought ( cot ) prompting have become a mainstream approach , exist method often suffer from uncontrolled generation , insufficient quality , and limited diversity in reason path . recent effort leverage code to enhance cot by ground reason in executable step , but such method be typically constrain to predefined mathematical problem , hinder scalability and generalizability . in this work , we propose caco ( code-assisted chain-of-thought ) , a novel framework that automate the synthesis of high-quality , verifiable , and diverse instruction-cot reasoning data through code-driven augmentation . unlike prior work , caco first fine-tunes a code-based cot generator on exist math and program solution in a unified code format , then scale the data generation to a large amount of diverse reasoning trace . crucially , we introduce automate validation via code execution and rule-based filtering to ensure logical correctness and structural diversity , follow by reverse-engineering filter output into natural language instruction and language cot to enrich task adaptability . this closed-loop process enables fully automate , scalable synthesis of reason data with guaranteed executability . experiment on our create caco-1.3m dataset demonstrate that caco-trained model achieve strong competitive performance on mathematical reasoning benchmark , outperform exist strong baseline . further analysis reveals that caco 's code-anchored verification and instruction diversity contribute to superior generalization across unseen task . our work establish a paradigm for build self-sustaining , trustworthy reason system without human intervention .	Computation and Language	05/10/2025
10.48550/arXiv.2510.04080	poli-rl : a point-to-list reinforcement learning framework for conditional semantic textual similarity	Zixin Song, Bowen Zhang, Qian-Wen Zhang, Di Yin, Xing Sun, Chunping Li	conditional semantic textual similarity ( c-sts ) measure the semantic proximity between text segment under a specific condition , thereby overcome the ambiguity inherent in traditional sts . however , exist method be largely confine to discriminative model , fail to fully integrate recent breakthrough in the nlp community concern large language model ( llm ) and reinforcement learning ( rl ) . rl be a particularly well-suited paradigm for this task , a it can directly optimize the non-differentiable spearman rank metric and guide the reason process require by c-sts . however , we find that naively apply listwise rl fail to produce meaningful improvement , a the model be overwhelm by complex , coarse-grained reward signal . to address this challenge , we introduce poli-rl , a novel point-to-list reinforcement learn framework . poli-rl employ a two-stage curriculum : it first train the model with simple pointwise reward to establish fundamental score capability , then transition to a hybrid reward that combine pointwise , pairwise , and listwise objective to refine the model 's ability to discern subtle semantic distinction . crucially , we propose an innovative parallel slice rank reward ( psrr ) mechanism that compute rank reward in parallel slice , where each slice comprise same-indexed completion from different sample . this provide a precise , differentiate learning signal for each individual completion , enable granular credit assignment and effective optimization . on the official c-sts benchmark , poli-rl achieve a spearman correlation coefficient of 48.18 , establish a new sota for the cross-encoder architecture . a the first work to successfully apply rl to c-sts , our study introduce a powerful and precise paradigm for train llm on complex , ranking-based conditional judgment task .	Computation and Language	05/10/2025
10.48550/arXiv.2510.05097	pulp motion : framing-aware multimodal camera and human motion generation	Robin Courant, Xi Wang, David Loiseaux, Marc Christie, Vicky Kalogeiton	treat human motion and camera trajectory generation separately overlook a core principle of cinematography : the tight interplay between actor performance and camera work in the screen space . in this paper , we be the first to cast this task a a text-conditioned joint generation , aim to maintain consistent on-screen framing while produce two heterogeneous , yet intrinsically link , modality : human motion and camera trajectory . we propose a simple , model-agnostic framework that enforce multimodal coherence via an auxiliary modality : the on-screen framing induce by project human joint onto the camera . this on-screen framing provide a natural and effective bridge between modality , promote consistency and lead to more precise joint distribution . we first design a joint autoencoder that learn a shared latent space , together with a lightweight linear transform from the human and camera latents to a framing latent . we then introduce auxiliary sampling , which exploit this linear transform to steer generation toward a coherent frame modality . to support this task , we also introduce the pulpmotion dataset , a human-motion and camera-trajectory dataset with rich caption , and high-quality human motion . extensive experiment across dit- and mar-based architecture show the generality and effectiveness of our method in generate on-frame coherent human-camera motion , while also achieve gain on textual alignment for both modality . our qualitative result yield more cinematographically meaningful framing set the new state of the art for this task . code , model and data be available in our \href { http : //www.lix.polytechnique.fr/vista/projects/2025_pulpmotion_courant/ } { project page } .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05096	paper2video : automatic video generation from scientific paper	Zeyu Zhu, Kevin Qinghong Lin, Mike Zheng Shou	academic presentation video have become an essential medium for research communication , yet produce them remain highly labor-intensive , often require hour of slide design , recording , and edit for a short 2 to 10 minute video . unlike natural video , presentation video generation involve distinctive challenge : input from research paper , dense multi-modal information ( text , figure , table ) , and the need to coordinate multiple align channel such a slide , subtitle , speech , and human talker . to address these challenge , we introduce papertalker , the first benchmark of 101 research paper pair with author-created presentation video , slide , and speaker metadata . we further design four tailored evaluation metric -- meta similarity , presentarena , presentquiz , and ip memory -- to measure how videos convey the paper 's information to the audience . building on this foundation , we propose papertalker , the first multi-agent framework for academic presentation video generation . it integrate slide generation with effective layout refinement by a novel effective tree search visual choice , cursor grounding , subtitle , speech synthesis , and talking-head rendering , while parallelize slide-wise generation for efficiency . experiment on paper2video demonstrate that the presentation video produce by our approach be more faithful and informative than exist baseline , establish a practical step toward automate and ready-to-use academic video generation . our dataset , agent , and code be available at http : //github.com/showlab/paper2video .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05094	vchain : chain-of-visual-thought for reason in video generation	Ziqi Huang, Ning Yu, Gordon Chen, Haonan Qiu, Paul Debevec, Ziwei Liu	recent video generation model can produce smooth and visually appeal clip , but they often struggle to synthesize complex dynamic with a coherent chain of consequence . accurately model visual outcome and state transition over time remain a core challenge . in contrast , large language and multimodal model ( e.g. , gpt-4o ) exhibit strong visual state reasoning and future prediction capability . to bridge these strength , we introduce vchain , a novel inference-time chain-of-visual-thought framework that inject visual reason signal from multimodal model into video generation . specifically , vchain contain a dedicated pipeline that leverage large multimodal model to generate a sparse set of critical keyframes a snapshot , which be then use to guide the sparse inference-time tuning of a pre-trained video generator only at these key moment . our approach be tuning-efficient , introduces minimal overhead and avoids dense supervision . extensive experiment on complex , multi-step scenario show that vchain significantly enhance the quality of generated video .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05093	character mix for video generation	Tingting Liao, Chongjian Ge, Guangyi Liu, Hao Li, Yi Zhou	imagine mr. bean step into tom and jerry -- can we generate video where character interact naturally across different world ? we study inter-character interaction in text-to-video generation , where the key challenge be to preserve each character 's identity and behavior while enable coherent cross-context interaction . this be difficult because character may never have coexist and because mix style often cause style delusion , where realistic character appear cartoonish or vice versa . we introduce a framework that tackle these issue with cross-character embedding ( cce ) , which learn identity and behavioral logic across multimodal source , and cross-character augmentation ( cca ) , which enrich train with synthetic co-existence and mixed-style data . together , these technique allow natural interaction between previously uncoexistent character without lose stylistic fidelity . experiment on a curated benchmark of cartoon and live-action series with 10 character show clear improvement in identity preservation , interaction quality , and robustness to style delusion , enable new form of generative storytelling.additional result and video be available on our project page : http : //tingtingliao.github.io/mimix/ .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05091	factuality matter : when image generation and edit meet structured visuals	Le Zhuo, Songhao Han, Yuandong Pu, Boxiang Qiu, Sayak Paul, Yue Liao, Yihao Liu, Jie Shao, Xi Chen, Si Liu, Hongsheng Li	while modern visual generation model excel at create aesthetically please natural image , they struggle with produce or edit structured visuals like chart , diagram , and mathematical figure , which demand composition planning , text rendering , and multimodal reasoning for factual fidelity . to address this , we present the first comprehensive , systematic investigation of this domain , encompass data construction , model training , and an evaluation benchmark . first , we construct a large-scale dataset of 1.3 million high-quality structured image pair derive from executable draw program and augment with chain-of-thought reason annotation . building on it , we train a unified model that integrate a vlm with flux.1 kontext via a lightweight connector for enhanced multimodal understanding . a three-stage training curriculum enable progressive feature alignment , knowledge infusion , and reasoning-augmented generation , far boost by an external reasoner at inference time . finally , we introduce structbench , a novel benchmark for generation and edit with over 1,700 challenging instance , and an accompany evaluation metric , structscore , which employ a multi-round q\ & a protocol to assess fine-grained factual accuracy . evaluation of 15 model reveal that even lead closed-source system remain far from satisfactory . our model attain strong edit performance , and inference-time reasoning yield consistent gain across diverse architecture . by release the dataset , model , and benchmark , we aim to advance unified multimodal foundation for structured visuals .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05081	saedit : token-level control for continuous image edit via sparse autoencoder	Ronen Kamenetsky, Sara Dorfman, Daniel Garibi, Roni Paiss, Or Patashnik, Daniel Cohen-Or	large-scale text-to-image diffusion model have become the backbone of modern image editing , yet text prompt alone do not offer adequate control over the editing process . two property be especially desirable : disentanglement , where change one attribute do not unintentionally alter others , and continuous control , where the strength of an edit can be smoothly adjust . we introduce a method for disentangle and continuous edit through token-level manipulation of text embeddings . the edits be apply by manipulate the embeddings along carefully choose direction , which control the strength of the target attribute . to identify such direction , we employ a sparse autoencoder ( sae ) , whose sparse latent space expose semantically isolated dimension . our method operate directly on text embeddings without modify the diffusion process , make it model agnostic and broadly applicable to various image synthesis backbone . experiment show that it enable intuitive and efficient manipulation with continuous control across diverse attribute and domain .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05071	neuroplastic modular framework : cross-domain image classification of garbage and industrial surface	Debojyoti Ghosh, Soumya K Ghosh, Adrijit Goswami	efficient and accurate classification of waste and industrial surface defect be essential for ensure sustainable waste management and maintain high standard in quality control . this paper introduce the neuroplastic modular classifier , a novel hybrid architecture design for robust and adaptive image classification in dynamic environment . the model combine a resnet-50 backbone for localized feature extraction with a vision transformer ( vit ) to capture global semantic context . additionally , faiss-based similarity retrieval be incorporate to provide a memory-like reference to previously encounter data , enrich the model 's feature space . a key innovation of our architecture be the neuroplastic modular design compose of expandable , learnable block that dynamically grow during training when performance plateau . inspire by biological learn system , this mechanism allow the model to adapt to data complexity over time , improve generalization . beyond garbage classification , we validate the model on the kolektor surface defect dataset 2 ( kolektorsdd2 ) , which involve industrial defect detection on metal surface . experimental result across domain show that the propose architecture outperform traditional static model in both accuracy and adaptability . the neuroplastic modular classifier offer a scalable , high-performance solution for real-world image classification , with strong applicability in both environmental and industrial domain .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05057	stamo : unsupervised learning of generalizable robot motion from compact state representation	Mingyu Liu, Jiuhe Shu, Hui Chen, Zeju Li, Canyu Zhao, Jiange Yang, Shenyuan Gao, Hao Chen, Chunhua Shen	a fundamental challenge in embodied intelligence be develop expressive and compact state representation for efficient world modeling and decision making . however , exist method often fail to achieve this balance , yield representation that be either overly redundant or lack in task-critical information . we propose an unsupervised approach that learn a highly compress two-token state representation use a lightweight encoder and a pre-trained diffusion transformer ( dit ) decoder , capitalize on it strong generative prior . our representation be efficient , interpretable , and integrate seamlessly into exist vla-based model , improve performance by 14.3 % on libero and 30 % in real-world task success with minimal inference overhead . more importantly , we find that the difference between these token , obtain via latent interpolation , naturally serve a a highly effective latent action , which can be far decode into executable robot action . this emergent capability reveals that our representation capture structure dynamic without explicit supervision . we name our method stamo for it ability to learn generalizable robotic motion from compact state representation , which be encode from static image , challenge the prevalent dependence to learn latent action on complex architecture and video data . the resulting latent action also enhance policy co-training , outperform prior method by 10.4 % with improved interpretability . moreover , our approach scale effectively across diverse data source , include real-world robot data , simulation , and human egocentric video .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05053	no-reference quality assessment of contrast-distorted image use contrast-enhanced pseudo reference	Mohammad-Ali Mahmoudpour, Saeed Mahmoudpour	contrast change be an important factor that affect the quality of image . during image capturing , unfavorable light condition can cause contrast change and visual quality loss . while various method have be propose to assess the quality of image under different distortion such a blur and noise , contrast distortion have be largely overlook a it visual impact and property be different from other conventional type of distortion . in this paper , we propose a no-reference image quality assessment ( nr-iqa ) metric for contrast-distorted image . use a set of contrast enhancement algorithm , we aim to generate pseudo-reference image that be visually close to the actual reference image , such that the nr problem be transform to a full-reference ( fr ) assessment with high accuracy . to this end , a large dataset of contrast-enhanced image be produce to train a classification network that can select the most suitable contrast enhancement algorithm base on image content and distortion for pseudo-reference image generation . finally , the evaluation be perform in the fr manner to assess the quality difference between the contrast-enhanced ( pseudoreference ) and degrade image . performance evaluation of the propose method on three database contain contrast distortion ( ccid2014 , tid2013 , and csiq ) , indicate the promising performance of the propose method .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05051	segmast3r : geometry ground segment matching	Rohit Jayanti, Swayam Agrawal, Vansh Garg, Siddharth Tourani, Muhammad Haris Khan, Sourav Garg, Madhava Krishna	segment matching be an important intermediate task in computer vision that establish correspondence between semantically or geometrically coherent region across image . unlike keypoint matching , which focus on localized feature , segment match capture structure region , offer great robustness to occlusion , light variation , and viewpoint change . in this paper , we leverage the spatial understanding of 3d foundation model to tackle wide-baseline segment matching , a challenge setting involve extreme viewpoint shift . we propose an architecture that use the inductive bias of these 3d foundation model to match segment across image pair with up to 180 degree view-point change . extensive experiment show that our approach outperform state-of-the-art method , include the sam2 video propagator and local feature match method , by upto 30 % on the auprc metric , on scannet++ and replica datasets . we further demonstrate benefit of the propose model on relevant downstream task , include 3d instance segmentation and image-goal navigation . project page : http : //segmast3r.github.io/	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05034	video-lmm post-training : a deep dive into video reason with large multimodal model	Yunlong Tang, Jing Bi, Pinxin Liu, Zhenyu Pan, Zhangyun Tan, Qianxiang Shen, Jiani Liu, Hang Hua, Junjia Guo, Yunzhong Xiao, Chao Huang, Zhiyuan Wang, Susan Liang, Xinyi Liu, Yizhi Song, Yuhe Nie, Jia-Xing Zhong, Bozheng Li, Daiqing Qi, Ziyun Zeng, Ali Vosoughi, Luchuan Song, Zeliang Zhang, Daiki Shimada, Han Liu, Jiebo Luo, Chenliang Xu	video understand represent the most challenging frontier in computer vision , require model to reason about complex spatiotemporal relationship , long-term dependency , and multimodal evidence . the recent emergence of video-large multimodal model ( video-lmms ) , which integrate visual encoders with powerful decoder-based language model , have demonstrate remarkable capability in video understanding task . however , the critical phase that transform these model from basic perception system into sophisticated reason engine , post-training , remain fragmented across the literature . this survey provide the first comprehensive examination of post-training methodology for video-lmms , encompass three fundamental pillar : supervise fine-tuning ( sft ) with chain-of-thought , reinforcement learning ( rl ) from verifiable objective , and test-time scaling ( tt ) through enhance inference computation . we present a structured taxonomy that clarify the role , interconnection , and video-specific adaptation of these technique , address unique challenge such a temporal localization , spatiotemporal grounding , long video efficiency , and multimodal evidence integration . through systematic analysis of representative method , we synthesize key design principle , insight , and evaluation protocol while identify critical open challenge in reward design , scalability , and cost-performance optimization . we further curate essential benchmark , datasets , and metric to facilitate rigorous assessment of post-training effectiveness . this survey aim to provide researcher and practitioner with a unified framework for advance video-lmm capability . additional resource and update be maintain at : http : //github.com/yunlong10/awesome-video-lmm-post-training	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05015	explore the efficacy of modify transfer learn in identify parkinson 's disease through draw image pattern	Nabil Daiyan, Md Rakibul Haque	parkinson 's disease ( pd ) be a progressive neurodegenerative condition characterize by the death of dopaminergic neuron , lead to various movement disorder symptom . early diagnosis of pd be crucial to prevent adverse effect , yet traditional diagnostic method be often cumbersome and costly . in this study , a machine learning-based approach be propose use hand-drawn spiral and wave image a potential biomarkers for pd detection . our methodology leverage convolutional neural network ( cnns ) , transfer learning , and attention mechanism to improve model performance and resilience against overfitting . to enhance the diversity and richness of both spiral and wave category , the training dataset undergoes augmentation to increase the number of image . the proposed architecture comprise three phase : utilizing pre-trained cnns , incorporate custom convolutional layer , and ensemble voting . employ hard voting further enhances performance by aggregate prediction from multiple model . experimental result show promising accuracy rate . for spiral image , weighted average precision , recall , and f1-score be 90 % , and for wave image , they be 96.67 % . after combine the prediction through ensemble hard voting , the overall accuracy be 93.3 % . these finding underscore the potential of machine learning in early pd diagnosis , offer a non-invasive and cost-effective solution to improve patient outcome .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.05006	latent uncertainty representation for video-based driver action and intention recognition	Koen Vellenga, H. Joe Steinhauer, Jonas Andersson, Anders Sjögren	deep neural network ( dnns ) be increasingly apply to safety-critical task in resource-constrained environment , such a video-based driver action and intention recognition . while last layer probabilistic deep learning ( ll-pdl ) method can detect out-of-distribution ( ood ) instance , their performance varies . a an alternative to last layer approach , we propose extend pre-trained dnns with transformation layer to produce multiple latent representation to estimate the uncertainty . we evaluate our latent uncertainty representation ( lur ) and repulsively trained lur ( rlur ) approach against eight pdl method across four video-based driver action and intention recognition datasets , compare classification performance , calibration , and uncertainty-based ood detection . we also contribute 28,000 frame-level action label and 1,194 video-level intention label for the nuscenes dataset . our result show that lur and rlur achieve comparable in-distribution classification performance to other ll-pdl approach . for uncertainty-based ood detection , lur match top-performing pdl method while be more efficient to train and easy to tune than approach that require markov-chain monte carlo sample or repulsive training procedure .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04999	bridge text and video generation : a survey	Nilay Kumar, Priyansh Bhandari, G. Maragatham	text-to-video ( t2v ) generation technology hold potential to transform multiple domain such a education , marketing , entertainment , and assistive technology for individual with visual or read comprehension challenge , by create coherent visual content from natural language prompt . from it inception , the field have advance from adversarial model to diffusion-based model , yield higher-fidelity , temporally consistent output . yet challenge persist , such a alignment , long-range coherence , and computational efficiency . address this evolve landscape , we present a comprehensive survey of text-to-video generative model , trace their development from early gans and vaes to hybrid diffusion-transformer ( dit ) architectures , detail how these model work , what limitations they address in their predecessor , and why shift toward new architectural paradigm be necessary to overcome challenge in quality , coherence , and control . we provide a systematic account of the datasets , which the survey text-to-video model be train and evaluate on , and , to support reproducibility and assess the accessibility of training such model , we detail their training configuration , include their hardware specification , gpu count , batch size , learn rate , optimizers , epoch , and other key hyperparameters . far , we outline the evaluation metric commonly use for evaluate such model and present their performance across standard benchmark , while also discuss the limitation of these metric and the emerge shift toward more holistic , perception-aligned evaluation strategy . finally , draw from our analysis , we outline the current open challenge and propose a few promising future direction , lay out a perspective for future researcher to explore and build upon in advance t2v research and application .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04966	activemark : on watermarking of visual foundation model via massive activation	Anna Chistyakova, Mikhail Pautov	be train on large and vast datasets , visual foundation model ( vfms ) can be fine-tuned for diverse downstream task , achieve remarkable performance and efficiency in various computer vision application . the high computation cost of data collection and training motivate the owner of some vfms to distribute them alongside the license to protect their intellectual property right . however , a dishonest user of the protected model 's copy may illegally redistribute it , for example , to make a profit . a a consequence , the development of reliable ownership verification tool be of great importance today , since such method can be use to differentiate between a redistributed copy of the protected model and an independent model . in this paper , we propose an approach to ownership verification of visual foundation model by fine-tune a small set of expressive layer of a vfm along with a small encoder-decoder network to embed digital watermark into an internal representation of a hold-out set of input image . importantly , the watermark embed remain detectable in the functional copy of the protected model , obtain , for example , by fine-tune the vfm for a particular downstream task . theoretically and experimentally , we demonstrate that the propose method yield a low probability of false detection of a non-watermarked model and a low probability of false misdetection of a watermarked model .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04961	ssdd : single-step diffusion decoder for efficient image tokenization	Théophane Vallaeys, Jakob Verbeek, Matthieu Cord	tokenizers be a key component of state-of-the-art generative image model , extract the most important feature from the signal while reduce data dimension and redundancy . most current tokenizers be base on kl-regularized variational autoencoders ( kl-vae ) , train with reconstruction , perceptual and adversarial loss . diffusion decoder have be propose a a more principled alternative to model the distribution over image condition on the latent . however , match the performance of kl-vae still require adversarial loss , as well a a high decoding time due to iterative sampling . to address these limitation , we introduce a new pixel diffusion decoder architecture for improved scaling and training stability , benefit from transformer component and gan-free training . we use distillation to replicate the performance of the diffusion decoder in an efficient single-step decoder . this make ssdd the first diffusion decoder optimize for single-step reconstruction train without adversarial loss , reach high reconstruction quality and faster sample than kl-vae . in particular , ssdd improves reconstruction fid from $ 0.87 $ to $ 0.50 $ with $ 1.4\times $ high throughput and preserve generation quality of dit with $ 3.8\times $ faster sample . a such , ssdd can be use a a drop-in replacement for kl-vae , and for build higher-quality and faster generative model .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04947	bidirectional mammogram view translation with column-aware and implicit 3d conditional diffusion	Xin Li, Kaixiang Yang, Qiang Li, Zhiwei Wang	dual-view mammography , include craniocaudal ( cc ) and mediolateral oblique ( mlo ) projection , offer complementary anatomical view crucial for breast cancer diagnosis . however , in real-world clinical workflow , one view may be miss , corrupt , or degrade due to acquisition error or compression artifact , limit the effectiveness of downstream analysis . view-to-view translation can help recover miss view and improve lesion alignment . unlike natural image , this task in mammography be highly challenge due to large non-rigid deformation and severe tissue overlap in x-ray projection , which obscure pixel-level correspondence . in this paper , we propose column-aware and implicit 3d diffusion ( ca3d-diff ) , a novel bidirectional mammogram view translation framework base on conditional diffusion model . to address cross-view structural misalignment , we first design a column-aware cross-attention mechanism that leverage the geometric property that anatomically correspond region tend to lie in similar column position across view . a gaussian-decayed bias be apply to emphasize local column-wise correlation while suppress distant mismatch . furthermore , we introduce an implicit 3d structure reconstruction module that back-projects noisy 2d latents into a coarse 3d feature volume base on breast-view projection geometry . the reconstructed 3d structure be refine and inject into the denoising unet to guide cross-view generation with enhanced anatomical awareness . extensive experiment demonstrate that ca3d-diff achieves superior performance in bidirectional task , outperform state-of-the-art method in visual fidelity and structural consistency . furthermore , the synthesized view effectively improve single-view malignancy classification in screen setting , demonstrate the practical value of our method in real-world diagnostics .	Computer Vision and Pattern Recognition	06/10/2025
10.48550/arXiv.2510.04944	on structure state-space duality	Jerry Yao-Chieh Hu, Xiwen Zhang, Weimin Wu, Han Liu	structure state-space duality ( ssd ) [ dao & gu , icml 2024 ] be an equivalence between a simple structured state-space model ( ssm ) and a masked attention mechanism . in particular , a state-space model with a scalar-times-identity state matrix be equivalent to a mask self-attention with a $ 1 $ -semiseparable causal mask . consequently , the same sequence transformation ( model ) have two algorithmic realization : a a linear-time $ o ( t ) $ recurrence or a a quadratic-time $ o ( t^2 ) $ attention . in this note , we formalize and generalize this duality : ( i ) we extend ssd from the scalar-identity case to general diagonal ssms ( diagonal state matrix ) ; ( ii ) we show that these diagonal ssms match the scalar case 's training complexity low bound while support rich dynamic ; ( iii ) we establish a necessary and sufficient condition under which an ssm be equivalent to $ 1 $ -semiseparable mask attention ; and ( iv ) we show that such duality fails to extend to standard softmax attention due to rank explosion . together , these result tighten bridge between recurrent ssms and transformer , and widen the design space for expressive yet efficient sequence model .	Computer Vision and Pattern Recognition	06/10/2025
